Unnamed: 0	Role	Utterances	Personality	Emotion
40316	Ross	 So when do you think you \x92re gonna talk to her   	[0, 0, 0, 0, 1]	anger
9894	Ross	 That \x92s okay  I \x92ll just pick  \x91em off   	[0, 0, 0, 0, 1]	anger
45797	Joey	" Look who s coming around "" "	[0, 0, 1, 0, 0]	joy
807	Phoebe	  Oh my God  everything is such a mess  Why is this happening to me    	[1, 0, 0, 0, 0]	joy
41841	Rachel	 Ross I \x97We tried all the spicy food  It \x92s not working   	[0, 0, 1, 0, 0]	joy
45135	Ross	" What  You   you re making money off my misery "" "	[0, 0, 0, 0, 1]	anger
2511	Chandler	 Myyy mother  ladies and gentlemen   	[0, 0, 0, 1, 0]	anger
16486	Rachel	" What  This this  no  oh no  no no no  this is not \x97that \x92s that \x92s not what it is  See  see  okay  I work in fashion  see and and  this is a real dress actually  It \x92s it \x92s  they \x92re they \x92re wearing it in Milan  so part of my job is too wear the clothes  and then I see how people respond  and then I report back to my superiors at Bloomingdale \x92s  so \x85 And obviously in uh  in in this case   I am going to report back  ""USA not ready ""  "	[0, 0, 1, 0, 0]	joy
34697	Rachel	 Well you have to because maybe it \x92s stupid   	[0, 0, 1, 0, 0]	anger
20026	Ross	"  What s going on "" "	[0, 0, 0, 0, 1]	anger
36189	Phoebe	 Or maybe he he was writing to tell her that that he \x92s changed his name  y \x92know  Tell Monica I \x92m sorry   	[1, 0, 0, 0, 0]	joy
13441	Rachel	" I think he s stealing from me "" "	[0, 0, 1, 0, 0]	surprise
363	Joey	 No  no  no   	[0, 0, 1, 0, 0]	anger
37308	Joey	 No that \x92s not it  They let me keep my key the last time they were out of town    	[0, 0, 1, 0, 0]	anger
292	Rachel	  Would anybody like more coffee    	[0, 0, 1, 0, 0]	anger
451	Monica	 Oh  no  I mean  obviously we want to see you take your clothes off  You big piece of eye candy   	[0, 1, 0, 0, 0]	joy
22512	Chandler	 All guys that are awake  Then we go to sleep and then all the guys from the other end of the world wake up and behave the exact same way   	[0, 0, 0, 1, 0]	anger
7665	Ross	 Well  they painted over the word  \x91Sapien \x92 for one thing  then they rearranged the figures  let \x92s just leave it at that   	[0, 0, 0, 0, 1]	anger
34058	Rachel	  All right  All right Phoebe I will let you have him  but you owe me  you owe me big   	[0, 0, 1, 0, 0]	anger
31773	Phoebe	 This stuff is great   	[1, 0, 0, 0, 0]	joy
29206	Ross	 No  no  that \x92s funny  But maybe it \x92s time to move on  let it go  y \x92know  Stop it  Besides  Rachel is going out with Elizabeth \x92s father  so ah  he \x92s much older than she is  Looks like I \x92m not the only one interested in fossils  huh   	[0, 0, 0, 0, 1]	joy
9421	Chandler	 Okay listen  just give me anything I can make two of   	[0, 0, 0, 1, 0]	joy
1729	Joey	  Bwah hah hah   	[0, 0, 1, 0, 0]	surprise
46429	Monica	 You just wanna stay home so you can make a move on Joey   	[0, 1, 0, 0, 0]	anger
2427	Chandler	 Thank you so much for agreeing to see us   	[0, 0, 0, 1, 0]	anger
4319	Monica	" Look  I m sure there s some friendly way to reconcile this  Um  have a seat  First of all  we haven t been introduced  I m Monica Geller "" "	[0, 1, 0, 0, 0]	joy
40158	Rachel	 I don \x92t know  Is it crazy   	[0, 0, 1, 0, 0]	joy
2600	Chandler	" Where s Ross "" "	[0, 0, 0, 1, 0]	anger
7271	Monica	 You want some help with that   	[0, 1, 0, 0, 0]	anger
46039	Monica	 So  do you guys wanna come and eat dinner at the restaurant sometime in the next few weeks   	[0, 1, 0, 0, 0]	joy
17703	Phoebe	 Eh  don \x92t be so hard on yourself  If someone I was still in love with was getting married \x85  	[1, 0, 0, 0, 0]	joy
21186	Monica	 Ohhh  oh my God  Oh my God  She knows about us   	[0, 1, 0, 0, 0]	joy
2396	Chandler	 We were wondering what was taking so long with the gift  but   now we understand you were doing this   	[0, 0, 0, 1, 0]	anger
35701	Rachel	 You really think it would be that different   	[0, 0, 1, 0, 0]	anger
2465	Phoebe	" Hey  it s me  Here s Ross "" "	[1, 0, 0, 0, 0]	anger
31725	Phoebe	 Really   I won   	[1, 0, 0, 0, 0]	anger
41217	Rachel	 You \x92re right  You \x92re right  I mean I \x92m about to have a baby  I can tell my mother that I don \x92t want her to just be sleeping on my couch  Oh my God  She \x92s gonna want to sleep in my bed with me  This cannot happen   	[0, 0, 1, 0, 0]	anger
29221	Phoebe	  Ohh  okay maybe they put your picture back up they can put you next to Matt Lauer  Look at him  smiling at me   Yeah I know  we \x92d be great together   	[1, 0, 0, 0, 0]	anger
16250	Monica	 When Rachel was with Paulo  what did you do   	[0, 1, 0, 0, 0]	anger
25087	Phoebe	 Umm  she said she \x92d be back December 26th    	[1, 0, 0, 0, 0]	joy
30378	Rachel	 No no  it \x92s really not huge   	[0, 0, 1, 0, 0]	anger
28510	Ross	 I went to Egypt with my dad   	[0, 0, 0, 0, 1]	joy
20883	Phoebe	 Umm  well  umm Grandma died   	[1, 0, 0, 0, 0]	anger
2828	Monica	 Are you sure   	[0, 1, 0, 0, 0]	anger
17055	Phoebe	 Oh  how did it go   	[1, 0, 0, 0, 0]	anger
43458	Rachel	 I was just going to say that I left my keys   	[0, 0, 1, 0, 0]	joy
673	Joey	 I thought you paid   Ha  guess we won\xe2\x80\x99t be going back there   	[0, 0, 1, 0, 0]	anger
24840	Phoebe	 I don \x92t \x97she said y \x92know that I \x92d have triplets  But she also said one of them would be black   	[1, 0, 0, 0, 0]	joy
734	Chandler	 How was your date with Joey   	[0, 0, 0, 1, 0]	anger
10944	Phoebe	 All right  Did everyone get out okay   	[1, 0, 0, 0, 0]	joy
13116	Ross	 Then how do you explain the toe ring    	[0, 0, 0, 0, 1]	anger
14579	Chandler	 Yes  and I was saying the actual words   	[0, 0, 0, 1, 0]	joy
753	Phoebe	  Are you kidding  I love it   	[1, 0, 0, 0, 0]	joy
46729	Monica	 I know this is embarrassing  but nobody cares  No one here even    knows you   	[0, 1, 0, 0, 0]	anger
40218	Phoebe	 Hey listen let me ask you  do you believe in soul mates   	[1, 0, 0, 0, 0]	anger
9810	Joey	 Okay  fine  so now what  I just pull it off   	[0, 0, 1, 0, 0]	anger
36244	Joey	 No  No  I can \x92t  You gotta get me out of it  I \x92ve got plans   Important plans    	[0, 0, 1, 0, 0]	joy
47066	Phoebe	" Oh  I\ m sorry Rachel  I don\ t have time for your childish games  ok  I still have to go find something incredible to wear so I can beat Mike at ""who\ s more over who""    "	[1, 0, 0, 0, 0]	anger
769	Phoebe	 You know   you let your guard down  you start to really care about someone  and I just  I     	[1, 0, 0, 0, 0]	joy
33761	Phoebe	 Will it  Will it   I mean  how would you feel if you found out you were 31   	[1, 0, 0, 0, 0]	joy
227	Joey	"  I can t believe you didn t know it was a line  "" "	[0, 0, 1, 0, 0]	anger
24533	Ross	 I do not have feelings for Rachel  Okay     	[0, 0, 0, 0, 1]	anger
25082	Rachel	 Well  maybe maybe I could be your roommate Pheebs   	[0, 0, 1, 0, 0]	anger
1017	Phoebe	" Right  where we ve been looking all night  "" "	[1, 0, 0, 0, 0]	anger
41834	Chandler	 Uh then there was that dialect coach who helped you with that play where you needed a southern accent  Which after twenty hours of lessons still came out Jamaican    	[0, 0, 0, 1, 0]	anger
10570	Phoebe	 Yeah  or  or  or  Mississ Pete   	[1, 0, 0, 0, 0]	anger
1886	Chandler	" You re watching a football game at a funeral "" "	[0, 0, 0, 1, 0]	surprise
4249	Monica	 Wait  He pooped in my shoe  Which one   	[0, 1, 0, 0, 0]	anger
35398	Rachel	 Oh  Oh  that \x92s great   	[0, 0, 1, 0, 0]	joy
32720	Ross	  You wanna wander in the hall   Ooh  hey Ben  what if the Holiday Armadillo told you all about the festival of lights   	[0, 0, 0, 0, 1]	anger
10239	Rachel	  What \x92s your problem   	[0, 0, 1, 0, 0]	joy
38940	Rachel	 Oh that \x92s nice   	[0, 0, 1, 0, 0]	anger
38513	Joey	  No  But I got Knicks tickets for you  me  and Chandler   	[0, 0, 1, 0, 0]	joy
1212	Rachel	 Hey uhm  do you remember that one really great time      	[0, 0, 1, 0, 0]	anger
33978	Joey	 I \x92m so sorry  Look  if it was up to me you would never leave the show   	[0, 0, 1, 0, 0]	joy
5123	Monica	" Ethan  it s um    it s icky "" "	[0, 1, 0, 0, 0]	joy
2695	Chandler	 Yeah  why not   So I told her   	[0, 0, 0, 1, 0]	anger
2534	Ross	 Hey  is Chandler here   	[0, 0, 0, 0, 1]	joy
6666	Phoebe	"   Right  well look  um  if Joey loses this audition  that is it for Estelle  I don t care  Annie you are a doll  what time can you see him    I need a pen  "" "	[1, 0, 0, 0, 0]	joy
25352	Monica	 All right  sorry    	[0, 1, 0, 0, 0]	anger
47343	Ross	 Wha    what you really think we can do that   	[0, 0, 0, 0, 1]	anger
26731	Joey	 Yeah  it \x92s for the kids  To keep the kids off drugs  It \x92s a very important issue in this month \x92s Playboy  I \x92m sure you all read about it   	[0, 0, 1, 0, 0]	anger
4626	Monica	 The green dress  Really   	[0, 1, 0, 0, 0]	anger
5885	Ross	" Yeah  that\ s kinda what I meant by ""bye ""  "	[0, 0, 0, 0, 1]	joy
28697	Joey	"   It s like  you got so many lines to learn so fast  that sometimes you need a minute to remember your next one  So while you re thinkin  of it  you take this big pause where you look all intense  you know  like this  "" "	[0, 0, 1, 0, 0]	anger
2305	Phoebe	" I ll pull you through "" "	[1, 0, 0, 0, 0]	joy
17741	Ross	 I can \x92t ask people to do that  Would you ask people to do that    	[0, 0, 0, 0, 1]	anger
18615	Phoebe	" So  here you are  It seems like yesterday I was talking to you in that little petri dish  Everyone said labor was the hardest thing I d ever have to do  but they were wrong this is  Oh  I had the most fun with you guys  I wish I could take you home and see you everyday  Okay  I ll settle for being your favorite Aunt  I know Alice s sister has a pool  but you lived in me  Okay  so we re cool  Yeah  we re gonna be great  Little high fives   Ahh  Ahh  Ahh   Well  if you re gonna cry  "" "	[1, 0, 0, 0, 0]	joy
36092	Joey	  So what are we gonna do   We have no reinforcements  No no food   	[0, 0, 1, 0, 0]	anger
26431	Ross	 My apothecary table     	[0, 0, 0, 0, 1]	joy
998	Phoebe	"  Je m appelle Claude "" "	[1, 0, 0, 0, 0]	anger
4947	Phoebe	 Well  maybe 25 26   	[1, 0, 0, 0, 0]	anger
36208	Joey	 You know you \x92ve been spitting on me    	[0, 0, 1, 0, 0]	anger
33018	Rachel	 You think I trust you with it   No  We \x92re gonna split it  You take half and I take half   	[0, 0, 1, 0, 0]	anger
19265	Phoebe	" Okay  let s get some perspective people  it s not like I m wearing a seeing eye dog coat "" "	[1, 0, 0, 0, 0]	joy
28334	Ross	 Wow  It actually is in the handbook  I can \x92t date you or have a hot plate in my office  I can \x92t believe we have to stop seeing each other   	[0, 0, 0, 0, 1]	anger
39416	Phoebe	 Oh good  Then you \x92re in luck  Ben \x92s not my son   	[1, 0, 0, 0, 0]	joy
2357	Monica	" I can t believe they called  and we re actually getting a baby  "" "	[0, 1, 0, 0, 0]	joy
8379	Ross	 Ah  somebody \x92s at the door on the ceiling   	[0, 0, 0, 0, 1]	joy
36	Chandler	 How about the dinosaur twins in the other room    No one is manning that wall   	[0, 0, 0, 1, 0]	anger
41617	Rachel	 I don \x92t want you to date her   	[0, 0, 1, 0, 0]	anger
31624	Chandler	 Well   \x91cause she came back the third summer and she \x92d gotten really fa aa aw ow \x85  	[0, 0, 0, 1, 0]	joy
9438	Joey	 We \x92ll be there   	[0, 0, 1, 0, 0]	surprise
36169	Ross	 What  Are you going back to work   	[0, 0, 0, 0, 1]	surprise
47318	Ross	 Wha    what do you mean    	[0, 0, 0, 0, 1]	joy
29939	Joey	 Who cares   I I \x92ll make payments  whatever it takes  I want the Mr  Bowmont    	[0, 0, 1, 0, 0]	anger
32659	Phoebe	" That s fun  "" "	[1, 0, 0, 0, 0]	anger
41494	Joey	 Either eat it  or be in it   	[0, 0, 1, 0, 0]	joy
10606	Ross	 I don \x92t know  but I ah  I have the feeling that my being there will do it  I \x92ll go over and I will borrow something  Juice   I need juice    	[0, 0, 0, 0, 1]	joy
36835	Rachel	 Oh y \x92know what honey  Let \x92s not talk about that right now   	[0, 0, 1, 0, 0]	anger
10130	Ross	 Well  oh  I \x92m sorry your car broke down Pheebs  but I \x92m a little too busy with some of my real friends right now  but please call to let me know you got home safely okay   	[0, 0, 0, 0, 1]	anger
22603	Chandler	 Why am I looking   	[0, 0, 0, 1, 0]	anger
15789	Phoebe	 Ooh  ice  I am so in the mood for ice    	[1, 0, 0, 0, 0]	joy
11216	Ross	  What   I wh   what \x92s wrong   	[0, 0, 0, 0, 1]	joy
6751	Chandler	" So  you don t think I m terminal "" "	[0, 0, 0, 1, 0]	joy
40935	Joey	 In my spare time I uh  read to the blind  And I \x92m also a mento for the kids  Y \x92know a mento  a role model    	[0, 0, 1, 0, 0]	joy
10488	Chandler	 Life sized Imperial Storm Troopers from Sharper Image   	[0, 0, 0, 1, 0]	anger
5994	Ross	" My mommies love me  That s clever "" "	[0, 0, 0, 0, 1]	joy
30277	Chandler	 Know what I mean   	[0, 0, 0, 1, 0]	joy
14506	Phoebe	 Oh my God  I can \x92t believe my little brother is married   	[1, 0, 0, 0, 0]	joy
848	Joey	 Yeah according to the news  most of the city did   	[0, 0, 1, 0, 0]	joy
25246	Rachel	 Oh  little  \x91X \x92s  Great  That makes up for everything   	[0, 0, 1, 0, 0]	anger
1529	Phoebe	" Ok  I ll fight for her  Ok  Oh  wait  oh I just    realized    if I do that  that means you don t get her "" "	[1, 0, 0, 0, 0]	anger
32104	Monica	 We left Joey alone with the food   Yep  Yep  I knew it  There he is    feeding stuffing to a dog    	[0, 1, 0, 0, 0]	joy
33478	Rachel	 How would you like to sit in a chair that fully reclines  has a rolling massage  and speakers in the head rest   	[0, 0, 1, 0, 0]	joy
28769	Chandler	 Yeah okay  I was just talking to the guys  Just look at them I mean  is it okay if they come visit   	[0, 0, 0, 1, 0]	anger
13256	Chandler	 Yeah \x85 Bunny rabbit   	[0, 0, 0, 1, 0]	anger
44031	Phoebe	 Oh  try and stop me   	[1, 0, 0, 0, 0]	joy
25048	Chandler	 Okay  let me just jump in and ask  at what point did you think this was a successful marriage   	[0, 0, 0, 1, 0]	anger
41501	Monica	 Well umm  they both have a egg yolk and butter base  but a bearnaise has shallots  shirvel  and most importantly tarragon    	[0, 1, 0, 0, 0]	joy
33705	Chandler	  Okay  will you just go help her change please   	[0, 0, 0, 1, 0]	anger
21512	Ross	  Ohh  this cake is really good   	[0, 0, 0, 0, 1]	anger
1787	Ross	" It s what you want  You should go "" "	[0, 0, 0, 0, 1]	anger
35765	Ross	 Look Rach if if you want to go for a ride in the Porsche I \x92ll be glad to take you for a quick spin around the block   	[0, 0, 0, 0, 1]	joy
34238	Phoebe	 Oh no  I don \x92t believe in Western medicine  No  if you just apply pressure to these points right here   Then your hand starts to hurt and you still have a headache  so thanks    	[1, 0, 0, 0, 0]	anger
26851	Rachel	 Wow  What did he say   	[0, 0, 1, 0, 0]	joy
1856	Chandler	 Jumping on the bed   	[0, 0, 0, 1, 0]	anger
15983	Rachel	 Gimme an  \x91I  \x92  	[0, 0, 1, 0, 0]	anger
27887	Ross	 Well  of course you can defend yourself from an attack you know is coming  that \x92s not enough  Look  I studying kara tay for a long time  and there \x92s a concept you should really be familiar with  It \x92s what the Japanese call  unagi   	[0, 0, 0, 0, 1]	anger
11992	Ross	 Hey  How long until Pete \x92s fight   	[0, 0, 0, 0, 1]	anger
7940	Chandler	" Sorry  I \x92m sorry  Y know what  we \x92re just gonna throw it "" "	[0, 0, 0, 1, 0]	surprise
41894	Ross	 Okay is there \x85some kind of magic tunnel to this hospital    	[0, 0, 0, 0, 1]	anger
25314	Chandler	 Well  instead of just hanging out  we figure we \x92d do nothing   	[0, 0, 0, 1, 0]	anger
16970	Joey	  Hey  That \x92s the day after I stop menstruating   This isn \x92t mine   	[0, 0, 1, 0, 0]	joy
2497	Ross	" Phoebe  forget it  okay  Newark is   is like an hour away     There s no way we re gonna make it in time "" "	[0, 0, 0, 0, 1]	anger
21103	Rachel	 Phoebe just found out about Monica and Chandler   	[0, 0, 1, 0, 0]	joy
28891	Ross	 There was just an explosion  okay  My hearing would be impaired    	[0, 0, 0, 0, 1]	anger
2128	Rachel	" No  no  no  you said  ""got the keys""   "	[0, 0, 1, 0, 0]	anger
2505	Ross	" Uh  I m not really a shot drinking kinda guy "" "	[0, 0, 0, 0, 1]	anger
19073	Joey	  You    And and you    	[0, 0, 1, 0, 0]	anger
43520	Joey	 If you ask me to stay  I \x92ll pee    	[0, 0, 1, 0, 0]	joy
0	Monica	" There s nothing to tell  He s just some guy I work with "" "	[0, 1, 0, 0, 0]	joy
43607	Monica	 Uch  you see  I \x92m ovulating   	[0, 1, 0, 0, 0]	anger
1190	Joey	 Toutes la smore  Bu blu ay bloo blah ooh  Pfoof   	[0, 0, 1, 0, 0]	anger
20443	Ross	"  My God  These pants are burning up    Oh come on  she wants to snuggle now  What is she trying to kill me  It s like a volcano in here   Are you hot  "" "	[0, 0, 0, 0, 1]	joy
606	Joey	 No  no no no no  See  Each woman is different You have   to appreciate their uniqueness   	[0, 0, 1, 0, 0]	joy
796	Chandler	"    That s it  I m getting cigarettes  "" "	[0, 0, 0, 1, 0]	joy
10572	Chandler	 That \x92s not a state Joe   	[0, 0, 0, 1, 0]	anger
18095	Ross	 Oh  I don \x92t  I don \x92t  I don \x92t know \x85  	[0, 0, 0, 0, 1]	anger
41188	Ross	  The fear of Triscuts    	[0, 0, 0, 0, 1]	joy
9830	Rachel	"  Y know what  I want you to leave  Get outta here  "" "	[0, 0, 1, 0, 0]	anger
16878	Joey	 That \x92s not whipped  Whipped is wh tcssh   	[0, 0, 1, 0, 0]	joy
33241	Joey	 I think face to face   	[0, 0, 1, 0, 0]	joy
14370	Chandler	 Yes  and his father invented that magnetic strip on the back of credit cards   	[0, 0, 0, 1, 0]	joy
10344	Chandler	 There you go    	[0, 0, 0, 1, 0]	anger
1850	Phoebe	 We  you know  we\xe2\x80\x99re different  We don\xe2\x80\x99t care about having    a huge party   This is really nice for you  but  oh     please  I put this on   And  ow  I look   why  well  radiant   All right  well  who cares     I don\xe2\x80\x99t need a pretty veil and a fancy dress   	[1, 0, 0, 0, 0]	anger
6606	Joey	" It s a name  yeah  I saw you  you know  in this great house with a big pool "" "	[0, 0, 1, 0, 0]	anger
